subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,ns_left_digit,ns_right_digit,ns_left_size,ns_right_size,ns_congruent,ns_cue,ns_correct_side,ns_resp,ns_rt,ns_fb
17,22,217,B,43.84989592646134,30.639630557570058,2.192494796323067,0.48128619134183714,B,610.2328400011174,Correct,4,3,small,big,False,Value,left,left,731.9773419876583,Correct
17,22,218,B,43.73108601289931,31.692828489071147,2.1865543006449655,0.4978297857637361,B,1116.6569300112315,Correct,5,2,small,big,False,Value,left,left,612.1120570169296,Correct
17,22,219,B,84.54550466074495,63.434664382962474,4.227275233037248,0.9964293780422452,B,525.710044981679,Correct,7,6,small,big,False,Size,right,right,640.5442410032265,Correct
17,22,220,B,57.58833063370718,35.1258995882115,2.879416531685359,0.55175634048529,B,514.8465450038202,Correct,6,5,small,big,False,Size,right,right,641.7945260182023,Correct
17,22,221,B,64.19744263097483,52.39239973508347,3.2098721315487415,0.8229778905583903,B,714.548651012592,Correct,7,8,big,small,False,Value,right,right,706.1974489770364,Correct
17,22,222,B,79.03009444039454,59.59582466584828,3.9515047220197266,0.9361290247742717,B,584.7993319912348,Correct,3,8,big,small,False,Value,right,right,1029.7533159900922,Correct
17,22,223,B,57.71415235209494,49.5587567310091,2.8857076176047474,0.7784671303359095,A,614.1018740017898,Incorrect,6,4,small,big,False,Value,left,left,667.1712390088942,Correct
17,22,224,B,75.37830250844986,58.93220931841556,3.768915125422493,0.9257049792727514,B,581.3037769985385,Correct,7,2,small,big,False,Value,left,left,801.5004670014605,Correct
17,22,225,A,21.426728318034133,36.2703897160355,1.0713364159017067,0.5697339493736795,A,517.6485760021023,Correct,7,5,small,big,False,Value,left,left,652.4231680086814,Correct
17,22,226,A,34.63712757754797,59.90507840040045,1.7318563788773986,0.9409867710770933,A,541.9458200049121,Correct,7,5,small,big,False,Size,right,right,1063.3400539809372,Correct
17,22,227,B,33.764027503056724,16.24067408522768,1.6882013751528362,0.25510791197748706,B,457.2783669864293,Correct,4,6,big,small,False,Value,right,right,1465.675983024994,Correct
17,22,228,B,42.68186379723632,16.69135978508272,2.1340931898618156,0.26218726639619994,B,970.7831620180514,Correct,3,5,big,small,False,Size,left,right,832.3262509948108,Incorrect
17,22,229,A,43.74645813596296,65.10303596000688,2.187322906798148,1.0226360974917486,A,688.9149250055198,Correct,3,7,big,small,False,Size,left,right,661.940178979421,Incorrect
17,22,230,B,56.581753596298356,30.549242358330986,2.829087679814918,0.4798663768283337,B,658.7877239799127,Correct,4,8,big,small,False,Size,left,left,1528.343778976705,Correct
