subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,ns_left_digit,ns_right_digit,ns_left_size,ns_right_size,ns_congruent,ns_cue,ns_correct_side,ns_resp,ns_rt,ns_fb
15,22,136,B,57.683831396806625,31.55194616565327,2.8841915698403313,0.4956168114023848,B,698.351333005121,Correct,5,7,small,big,True,Size,right,right,904.9420410010498,Correct
15,22,137,B,46.17541013762519,39.153377023708444,2.3087705068812596,0.6150198081045692,A,1333.3738740184344,Incorrect,4,5,big,small,False,Size,left,right,3761.062291014241,Incorrect
15,22,138,B,59.543253891227245,35.40638211217282,2.977162694561362,0.556162149668976,B,1221.0783750051633,Correct,5,8,big,small,False,Size,left,left,939.5772489951923,Correct
15,22,139,A,32.08650412632872,51.00670527544008,1.604325206316436,0.8012114528857115,A,779.0581659937743,Correct,5,8,big,small,False,Size,left,left,876.7936659860425,Correct
15,22,140,B,43.69003039401151,27.564728849563366,2.1845015197005755,0.4329857482599144,B,962.490498990519,Correct,4,2,small,big,False,Size,right,right,1834.0439570019953,Correct
15,22,141,A,57.70576392119349,68.00763055613542,2.8852881960596743,1.0682613627160191,A,1505.7798330090009,Correct,2,3,big,small,False,Size,left,left,831.9368739903439,Correct
15,22,142,B,66.277997077793,55.715213283456926,3.31389985388965,0.8751725237224837,B,832.8967489942443,Correct,7,6,small,big,False,Size,right,right,860.7177489902824,Correct
15,22,143,B,80.60895207886728,62.572866385721866,4.030447603943363,0.9828922867571975,A,782.9118740046397,Incorrect,2,7,big,small,False,Size,left,left,2998.452416009968,Correct
15,22,144,A,45.7855467094652,77.12534941234333,2.28927733547326,1.2114821555968185,A,1441.1421660042834,Correct,4,6,small,big,True,Size,right,right,1404.6092069766019,Correct
15,22,145,B,40.709971035105,20.592712340185912,2.03549855175525,0.3234695690270797,B,891.972415993223,Correct,5,2,small,big,False,Size,right,right,1582.4649989954196,Correct
15,22,146,B,51.82257191110073,20.469709403264623,2.5911285955550363,0.3215374434120703,B,1296.533333021216,Correct,2,3,big,small,False,Size,left,left,1037.48629099573,Correct
15,22,147,B,66.62313865948843,44.86043230560196,3.3311569329744213,0.7046660228407067,B,1048.6007909930777,Correct,5,7,big,small,False,Size,left,left,958.829874987714,Correct
15,22,148,B,76.65127347549452,44.95927560682527,3.832563673774726,0.7062186497856053,B,649.9888740072493,Correct,8,7,big,small,True,Value,left,left,1802.348166005686,Correct
15,22,149,A,60.683232960840016,79.88402314498566,3.034161648042001,1.2548153012574197,A,820.6007910193875,Correct,3,5,big,small,False,Size,left,left,894.0647070121486,Correct
15,22,150,B,50.68593461019758,33.089507032629,2.534296730509879,0.5197687610230753,B,2035.393500002101,Correct,4,2,small,big,False,Value,left,left,681.084957002895,Correct
15,22,151,A,25.921237437807275,46.97422353262327,1.2960618718903638,0.7378693777908703,A,585.0453329912852,Correct,6,4,small,big,False,Value,left,left,1579.5572079950944,Correct
15,22,152,A,16.0110451686917,36.45536135053682,0.8005522584345851,0.5726394770140387,A,581.637540977681,Correct,6,4,small,big,False,Value,left,left,2199.038374994416,Correct
15,22,153,B,55.77820565680639,38.4501831605686,2.7889102828403196,0.6039740647321213,B,1771.320875006495,Correct,4,3,big,small,True,Size,left,left,1485.677916003624,Correct
15,22,154,B,70.8501050820001,52.34324715503984,3.542505254100005,0.82220580363654,A,876.398666005116,Incorrect,8,6,big,small,True,Value,left,left,1272.6554999826476,Correct
15,22,155,B,51.60746090622559,30.20237798908675,2.58037304531128,0.47441784405728504,B,1999.6918750111945,Correct,8,4,big,small,True,Size,left,left,1320.8864580083173,Correct
15,22,156,B,45.13343889897648,36.24470122142498,2.256671944948824,0.5693304354439286,B,2816.814499994507,Correct,2,6,big,small,False,Value,right,right,1874.117291008588,Correct
